Tumor_Sample_Barcode,Signature_1,Signature_2,Signature_3,Signature_4,Signature_5
TCGA-67-6216-01A-11D-1753-08,0.2830411128129867,0.007670255037151825,0.007605488761727267,0.3070307958924102,0.3946523474957241
TCGA-67-6217-01A-11D-1753-08,0.001072277162453326,0.0010726972938536548,0.8623207908724109,0.0010687401596059334,0.13446549451167636
TCGA-69-7760-01A-11D-2167-08,0.0028221312180730152,0.002835786983361327,0.3072403560845863,0.07700057891388541,0.6101011468000939
TCGA-69-7761-01A-11D-2167-08,0.006334488380997507,0.006398639450163115,0.4961433302690034,0.006362348566379545,0.48476119333345635
TCGA-69-7764-01A-11D-2167-08,0.00222494024383146,0.0022403228108181105,0.4275106115067167,0.06326170749366818,0.5047624179449655
TCGA-69-7765-01A-11D-2167-08,0.00032143048117828774,0.00032182836199311075,0.9521949591807933,0.04684181057721956,0.00031997139881572773
TCGA-69-7973-01A-11D-2184-08,0.0007758045135218672,0.0007722397662459715,0.9367617574381767,0.0007727792474714155,0.06091741903458412
TCGA-69-7978-01A-11D-2184-08,0.0003331082081062087,0.00033341098587400794,0.6959786507558477,0.27418793610750336,0.029166893942668692
TCGA-69-7979-01A-11D-2184-08,0.00013227081858111127,0.00013238265479625287,0.9804702540527702,0.019133015637706318,0.00013207683614622318
TCGA-69-7980-01A-11D-2184-08,0.024933993231262958,0.00024362250283336485,0.74109034472097,0.18515430895213797,0.04857773059279574
TCGA-69-8253-01A-11D-2284-08,0.0012267100536097462,0.0012259630648972432,0.7745461378526581,0.11846504707978225,0.10453614194905282
TCGA-69-8255-01A-11D-2284-08,0.0006854911084440933,0.0006866015117639338,0.6574097307262207,0.11198221557953694,0.22923596107403435
TCGA-69-A59K-01A-11D-A25L-08,0.0004039043587778619,0.00040314008870230165,0.8801968797930809,0.05763076901942932,0.06136530674000967
TCGA-71-6725-01A-11D-1855-08,0.04396781874818825,0.18773711233001947,0.003572250729934594,0.054325439069893545,0.7103973791219641
TCGA-71-8520-01A-11D-2393-08,0.002229342088041357,0.002229079374973961,0.15618173082568107,0.19205806458642463,0.6473017831248788
TCGA-73-4658-01A-01D-1753-08,0.0006179574600370008,0.04493884380212421,0.5708605454591927,0.3829631979938673,0.0006194552847786563
TCGA-73-4659-01A-01D-1265-08,0.02400677221094743,0.0009248907950199209,0.9026628530348252,0.0009246215950795557,0.07148086236412804
TCGA-73-4662-01A-01D-1265-08,0.0009655877364070937,0.0009679066473366231,0.8661148394357643,0.041758645749600316,0.09019302043089174
TCGA-73-4666-01A-01D-1265-08,0.0005193241279148479,0.0005204685906547869,0.8707574587889579,0.0321813198351225,0.09602142865734997
TCGA-73-4670-01A-01D-1265-08,0.036940230197667255,0.03811104963063995,0.7619492275057548,0.0005607679206951768,0.1624387247452428
TCGA-73-4675-01A-01D-1265-08,0.0029149080332719697,0.002914637394592632,0.3497412845621124,0.04291347324958657,0.6015156967604364
TCGA-73-4676-01A-01D-1753-08,0.03749911073900719,0.002086431176325882,0.49741928978548405,0.0020909264959970125,0.4609042418031859
TCGA-73-4677-01A-01D-1265-08,0.03857549397828857,0.0007757979948781088,0.7961363789003247,0.025793114166999406,0.13871921495950915
TCGA-73-7498-01A-12D-2184-08,0.09323035371785417,0.0017367513416243622,0.6508751228796711,0.001743882510530912,0.2524138895503194
TCGA-73-7499-01A-11D-2184-08,0.0031303512052857784,0.06773986791121558,0.183453265113397,0.23458286152779334,0.5110936542423082
TCGA-73-A9RS-01A-11D-A410-08,0.01885150332850325,0.00020280446918418448,0.949537265222503,0.031205875113524455,0.00020255186628501988
TCGA-75-5122-01A-01D-1753-08,0.04106657523256531,0.06262356057200148,0.5106035816514497,0.1345494622669879,0.2511568202769956
TCGA-75-5125-01A-01D-1753-08,0.001250747578501666,0.0012527757915404094,0.5030428848741219,0.2783493898296323,0.2161042019262038
TCGA-75-5126-01A-01D-1753-08,0.0003292920892859038,0.00032974737686510106,0.7511084598208271,0.2389312780325962,0.009301222680425733
TCGA-75-5146-01A-01D-1625-08,0.0010580364018136215,0.0010658521842606221,0.9957453495899532,0.001070122016380986,0.001060639807591455
TCGA-75-5147-01A-01D-1625-08,0.005545396652805532,0.005600479277250004,0.031706800894133455,0.33684625507995797,0.6203010680958531
TCGA-75-6205-01A-11D-1753-08,0.004667578105436515,0.004692859229466395,0.1141638359770027,0.07710208165330004,0.7993736450347942
TCGA-75-6206-01A-11D-1753-08,0.0022014990750339734,0.12775849380508153,0.8172751859442535,0.05055044329886101,0.0022143778767698998
TCGA-75-6207-01A-11D-1753-08,0.1024917069588557,0.0034893031382837517,0.16234005858180772,0.21417067768057868,0.517508253640474
TCGA-75-6211-01A-11D-1753-08,0.0005201335198313902,0.0005210645810017457,0.9222022851199724,0.0005265217299357224,0.07622999504925858
TCGA-75-6212-01A-11D-1753-08,0.010730907957997908,0.4455203081757832,0.010741832667677854,0.010716780397808826,0.5222901708007321
TCGA-75-6214-01A-41D-1945-08,0.00027973917486810886,0.07098060258705392,0.7314523310087923,0.19348501599360854,0.003802311235677174
TCGA-75-7025-01A-12D-1945-08,0.006592692660773105,0.3088731926232748,0.006556517261716059,0.006684933998383202,0.6712926634558528
TCGA-75-7027-01A-11D-1945-08,0.0008176550186215888,0.042135751916683686,0.8702339624398185,0.0008182977641887383,0.08599433286068757
TCGA-75-7030-01A-11D-1945-08,0.02322551931601139,0.022659845782837633,0.320819591756523,0.02252260312291549,0.6107724400217126
TCGA-75-7031-01A-11D-1945-08,0.0009634250752300754,0.03966563643138899,0.5989623423422512,0.10401949469285032,0.25638910145827926
TCGA-78-7146-01A-11D-2036-08,0.04306244081497318,0.000538322404387418,0.6365046409963572,0.22383022846592332,0.09606436731835892
TCGA-78-7147-01A-11D-2036-08,0.0005647273250156082,0.04842496928553832,0.6765625336252037,0.11369904718835887,0.16074872257588343
TCGA-78-7148-01A-11D-2036-08,0.0009314263390010415,0.039040149201285526,0.8098917219461185,0.000933011727098523,0.1492036907864964
TCGA-78-7149-01A-11D-2036-08,0.0013824370162292478,0.03890308791830698,0.31392190291277844,0.5102153815253139,0.13557719062737156
TCGA-78-7152-01A-11D-2036-08,0.000991609989882132,0.07588304630765481,0.4963771387541918,0.40571833323507045,0.02102987171320093
TCGA-78-7153-01A-11D-2036-08,0.038863570103819856,0.0019641871313511423,0.2273017663438447,0.253632212403008,0.4782382640179763
TCGA-78-7154-01A-11D-2036-08,0.0007704855381250356,0.060535783676748306,0.22138542593436142,0.410116406187608,0.3071918986631572
TCGA-78-7155-01A-11D-2036-08,0.00013024571781373794,0.00012999621128536562,0.9461634012266371,0.0346399008302002,0.01893645601406351
TCGA-78-7156-01A-11D-2036-08,0.09417105528609312,0.0006582861153017754,0.4775936209745775,0.4269176261940032,0.0006594114300243926
TCGA-78-7158-01A-11D-2036-08,0.016927155829588605,0.0008276069615409909,0.728373034065476,0.13297101339958184,0.12090118974381261
TCGA-78-7159-01A-11D-2036-08,0.0006598483091774785,0.000659815456527997,0.8677940142579273,0.0006664911875568982,0.13021983078881044
TCGA-78-7160-01A-11D-2036-08,0.004975766449550321,0.0049693490348481206,0.29377665477271836,0.15147978088890346,0.5447984488539797
TCGA-78-7161-01A-11D-2036-08,0.0010358562684905674,0.0010351852500789147,0.7637084447146532,0.0209768765097443,0.21324363725703288
TCGA-78-7162-01A-21D-2063-08,0.002335966635690507,0.08697122114786374,0.5795852963182926,0.1454957128859206,0.1856118030122326
TCGA-78-7163-01A-12D-2063-08,0.010290356566315767,0.010362497797327697,0.01036652257398258,0.010273381586393387,0.9587072414759805
TCGA-78-7166-01A-12D-2063-08,0.03962495893438646,0.0008527122042510864,0.9310605727950508,0.0008465268575196471,0.027615229208792013
TCGA-78-7220-01A-11D-2036-08,0.0029665317193426216,0.04432965117095879,0.8518277540164704,0.0879759972323877,0.012900065860840597
TCGA-78-7535-01A-11D-2063-08,0.0011127067623907764,0.001112508746880961,0.7721142676210321,0.001111911022473497,0.2245486058472227
TCGA-78-7536-01A-11D-2063-08,0.00031429857548991903,0.0003140182684230002,0.910989321815723,0.00031371796801429847,0.08806864337234988
TCGA-78-7539-01A-11D-2063-08,0.05120022702131735,0.01607402048487484,0.2916016026058313,0.5590179944166161,0.08210615547136048
TCGA-78-7540-01A-11D-2063-08,0.0065350795946248616,0.13338194920070798,0.12828086019037138,0.006567013861033742,0.7252350971532621
TCGA-78-7542-01A-21D-2063-08,0.006958977979282758,0.0338324434472506,0.8550731351350059,0.03669275309435045,0.06744269034411036
TCGA-78-8640-01A-11D-2393-08,0.0002709558776686404,0.0002713196974994518,0.7060659440850177,0.14288158047148494,0.15051019986832936
TCGA-78-8648-01A-11D-2393-08,0.17377395931734874,0.025710845449084665,0.7492675814640781,0.025370665737515483,0.025876948031972935
TCGA-78-8655-01A-11D-2393-08,0.001943983154909889,0.08863931850625463,0.6705235269327823,0.001957182497554602,0.2369359889084986
TCGA-78-8662-01A-11D-2393-08,0.0001676409154961759,0.00016788984783647036,0.9080085456966672,0.041762349345711186,0.049893574194288956
TCGA-80-5607-01A-31D-1945-08,0.021579101384836624,0.047023461295009554,0.0015537552122320587,0.8364319414574727,0.09341174065044913
TCGA-80-5608-01A-31D-1945-08,0.0011336203379542355,0.0011310802492114696,0.8514685912534621,0.021178925728155367,0.1250877824312167
TCGA-80-5611-01A-01D-1625-08,0.0010309613110311942,0.05074805230519098,0.6136472893549119,0.0010389429658635273,0.33353475406300237
TCGA-83-5908-01A-21D-2284-08,0.0008340214757849416,0.0008370149912306612,0.6032496358962788,0.3326121485220809,0.0624671791146247
TCGA-86-6851-01A-11D-1945-08,0.00022322657528412262,0.00022285853496734707,0.9203944055842045,0.07893611450674712,0.0002233947987968502
TCGA-86-7713-01A-11D-2063-08,0.04173321213334413,0.07456254916969775,0.7812495878211666,0.0012770738481137926,0.10117757702767771
TCGA-86-7714-01A-12D-2167-08,0.002445288686980516,0.07838990497792418,0.6593106188644696,0.0024470117267037968,0.2574071757439218
TCGA-86-7953-01A-11D-2184-08,0.003943530340515665,0.003923430457675673,0.4847831484745243,0.11152669450930364,0.3958231962179807
TCGA-86-7954-01A-11D-2184-08,0.0009309389192643299,0.04477778849189813,0.5779596953115606,0.12073783031180077,0.25559374696547615
TCGA-86-7955-01A-11D-2184-08,0.05547117895127988,0.0006238815237968839,0.7298948661219096,0.07054422526150601,0.14346584814150765
TCGA-86-8054-01A-11D-2238-08,0.000915756318984553,0.0009186325778199118,0.8206997848597187,0.03407558977774905,0.14339023646572768
TCGA-86-8055-01A-11D-2238-08,0.004592649768876413,0.004618156207949987,0.004571229717936536,0.11039977565075523,0.8758181886544818
TCGA-86-8056-01A-11D-2238-08,0.04787418342075203,0.0496129856029122,0.31741929439897926,0.510446703191527,0.07464683338582967
TCGA-86-8073-01A-11D-2238-08,0.00013247119838333786,0.0001323884037692674,0.972816807847927,0.026786035406220137,0.00013229714370022769
TCGA-86-8075-01A-11D-2238-08,0.004864603933344214,0.0817468062238135,0.00481740043543249,0.004878421516554958,0.9036927678908548
TCGA-86-8076-01A-31D-2238-08,0.003041552338450337,0.12495997855561534,0.3011640509979753,0.27441728914376295,0.29641712896419603
TCGA-86-8278-01A-11D-2284-08,0.0020224165534963074,0.0020084590134557675,0.002010006567834524,0.856136667681942,0.13782245018327147
TCGA-86-8279-01A-11D-2284-08,0.00037762404328065083,0.000376593263062718,0.9542011024985165,0.0003783973042534727,0.04466628289088676
TCGA-86-8280-01A-11D-2284-08,0.2263320911727127,0.12233068757573601,0.004223145517743627,0.004285702487259022,0.6428283732465486
TCGA-86-8359-01A-11D-2323-08,0.0012117395333708996,0.0012046815245760586,0.8431066095158766,0.0012124188507342897,0.1532645505754422
TCGA-86-8585-01A-11D-2393-08,0.00034548138102852044,0.00034622184014266856,0.8090405169820671,0.15692866187151522,0.03333911792524658
TCGA-86-8669-01A-11D-2393-08,0.0014491121869607579,0.09237696325260052,0.6046090721181688,0.0014578684726496004,0.3001069839696203
TCGA-86-8671-01A-11D-2393-08,0.10594421229925015,0.006030121270158512,0.14214906627960855,0.1416021418206936,0.6042744583302891
TCGA-86-8673-01A-11D-2393-08,0.0004205001108075893,0.00042085549646446116,0.8997876872943184,0.04324742596584194,0.05612353113256759
TCGA-86-8674-01A-21D-2393-08,0.0006737264337297337,0.000674345543465474,0.9138556371230363,0.08412166517243948,0.0006746257273290172
TCGA-86-A456-01A-11D-A24D-08,0.02624752691699865,0.0005661774056545918,0.894244205841011,0.04996754545980131,0.02897454437653451
TCGA-86-A4D0-01A-11D-A24D-08,0.0007416500833918823,0.0007425534121380709,0.8498505257232767,0.0007448778826648079,0.14792039289852846
TCGA-86-A4JF-01A-11D-A24P-08,0.013132893803294956,0.00015561348596298188,0.2347667927858102,0.07521386874062631,0.6767308311843055
TCGA-86-A4P7-01A-11D-A24P-08,0.0033636357841555567,0.0034146616578492623,0.2671571220565108,0.4579891542829465,0.26807542621853786
TCGA-91-6829-01A-21D-1855-08,0.000308922721667114,0.023481490258744235,0.8686719787349235,0.036746681627692686,0.07079092665697251
TCGA-91-6831-01A-11D-1855-08,0.000740150200431605,0.03825072166309153,0.77853530490742,0.021522650360452065,0.16095117286860475
TCGA-91-6835-01A-11D-1855-08,0.0026285046533762657,0.002640614458885078,0.4476909487761915,0.14274641433359356,0.40429351777795375
TCGA-91-6836-01A-21D-1855-08,0.0004386408340670325,0.00043978612907343684,0.9505121400536245,0.012429359915069627,0.03618007306816542
TCGA-91-6840-01A-11D-1945-08,0.0016479034726580575,0.03600182921332645,0.13752107327430715,0.6407019523933407,0.18412724164636762
TCGA-91-6847-01A-11D-1945-08,0.08923997262132136,0.00274038741938663,0.1596639771878395,0.1669003540469014,0.5814553087245511
TCGA-91-6848-01A-11D-1945-08,0.00034071680588078465,0.00034123794851968514,0.7632824599688898,0.1268326396390982,0.10920294563761175
TCGA-91-6849-01A-11D-1945-08,0.04354022639994495,0.0017524488316607684,0.8286415986502007,0.040727858167567736,0.0853378679506259
TCGA-91-7771-01A-11D-2167-08,0.06403173383636233,0.0010537915381405255,0.6348890954230695,0.11840334421569074,0.1816220349867369
TCGA-91-8496-01A-11D-2393-08,0.0075287059536561,0.007491828012954803,0.007405478175274055,0.17124471235662345,0.8063292755014916
TCGA-91-8497-01A-11D-2393-08,0.24955053698850582,0.004910576677733594,0.2779986276182061,0.00492246140651585,0.4626177973090386
TCGA-91-8499-01A-11D-2393-08,0.0006207679104353821,0.02693163645400928,0.5652006290591948,0.24801338849349847,0.15923357808286215
TCGA-91-A4BC-01A-11D-A24D-08,0.0004498476080180492,0.0004507677111331272,0.9815914944628642,0.00045317620033201363,0.017054714017652624
TCGA-91-A4BD-01A-11D-A24D-08,0.008580321417228079,0.00855219708544643,0.008521100615704387,0.15245453449321597,0.8218918463884051
TCGA-93-7347-01A-11D-2184-08,0.001685247201794325,0.001679805229985809,0.901869380631769,0.04153726412766152,0.05322830280878923
TCGA-93-7348-01A-21D-2036-08,0.0018391278775308506,0.0018402066066135875,0.5482132508691178,0.11706399601512031,0.33104341863161746
TCGA-93-8067-01A-11D-2284-08,0.04793807570087363,0.03643360655485779,0.08367123608655783,0.8315845007960435,0.0003725808616671222
TCGA-93-8067-01C-01D-A38P-08,0.09809320193883396,0.0007174474718714979,0.09399494874640404,0.8064776465804516,0.0007167552624389596
TCGA-93-8067-01D-01D-A38P-08,0.07762590719221686,0.001080337643103702,0.1529671641454837,0.7672436008729915,0.0010829901462042618
TCGA-93-A4JN-01A-11D-A24P-08,0.0027473155686578567,0.002766378710991667,0.27901732988524774,0.12574194867230548,0.5897270271627972
TCGA-93-A4JO-01A-21D-A24P-08,0.004064380540119626,0.004101220556595174,0.40577991388758167,0.27220221680644485,0.3138522682092587
TCGA-93-A4JP-01D-01D-A38P-08,0.0017538360953464486,0.0017641973409269047,0.2314196178160126,0.35124403041588487,0.41381831833182914
TCGA-93-A4JQ-01A-11D-A24P-08,0.001479796822981817,0.0014853687497590469,0.12075654981577458,0.4294518425673343,0.44682644204415023
TCGA-95-7043-01A-11D-1945-08,0.03174585433583441,0.00018090855186885318,0.9543386862110316,0.013553532199343254,0.00018101870192187907
TCGA-95-7562-01A-11D-2238-08,0.0005146218883307985,0.0005122535521133574,0.9979501346608393,0.0005094329572609345,0.0005135569414557135
TCGA-95-7567-01A-11D-2063-08,0.0002188445986126908,0.0002179986062299025,0.37678560138240497,0.00021846371349740372,0.6225590916992552
TCGA-95-7944-01A-11D-2184-08,0.04728787854442903,0.08147523328553569,0.0007829498539556751,0.8696701157722477,0.000783822543831932
TCGA-95-7948-01A-11D-2184-08,0.001412357493512869,0.03378633556347367,0.0014085382381791708,0.9619643361995874,0.0014284325052468809
TCGA-95-8039-01A-11D-2238-08,0.059372296940371216,0.0021008788238030558,0.31599618492373244,0.18838665758838255,0.4341439817237107
TCGA-95-8494-01A-11D-2323-08,0.0018176664877799828,0.0018220856378332482,0.06904181349116545,0.648356092482538,0.27896234190068325
TCGA-95-A4VK-01A-11D-A25L-08,0.013794137954179173,0.0007528081366102824,0.8594384955998714,0.0007472110459593338,0.12526734726337974
TCGA-95-A4VN-01A-11D-A25L-08,0.0004242837719154784,0.0004257753183779239,0.9547838726971647,0.04394000310453842,0.0004260651080034346
TCGA-95-A4VP-01A-21D-A25L-08,0.0016164591126009058,0.001614197387264285,0.8431819261238429,0.0016077043806711011,0.15197971299562077
TCGA-97-7552-01A-11D-2036-08,0.006484487146431067,0.006543784149706667,0.19050341774985557,0.006404588973434934,0.7900637219805717
TCGA-97-7553-01A-21D-2036-08,0.15812758344452651,0.004514943587617256,0.2305501026277597,0.004578062156936713,0.6022293081831599
TCGA-97-7554-01A-11D-2036-08,0.0004552817752374522,0.04636841502605405,0.8945073705060459,0.00045455935802539074,0.05821437333463727
TCGA-97-7937-01A-11D-2167-08,0.0004431104243203831,0.000444114486932295,0.8843768341194712,0.027793816503511436,0.0869421244657647
TCGA-97-7938-01A-11D-2167-08,0.0004923088725418623,0.0004908139247026422,0.862113346262103,0.09085994816445933,0.046043582776193095
TCGA-97-7941-01A-11D-2184-08,0.0022502975709627945,0.0022614352378901095,0.7228973381314935,0.15581460761470523,0.11677632144494826
TCGA-97-8172-01A-11D-2284-08,0.03267947367330311,0.0007752572890430613,0.8501739139217126,0.0007646698220301907,0.11560668529391102
TCGA-97-8174-01A-11D-2284-08,0.041996245995811754,0.0012096952773278287,0.6588477731933998,0.09252715850812639,0.2054191270253343
TCGA-97-8175-01A-11D-2284-08,0.006600891344868394,0.21232020754467176,0.5239265434756751,0.006618546928582791,0.2505338107062018
TCGA-97-8177-01A-11D-2284-08,0.00583130215423318,0.16943924604500782,0.22886834272409667,0.0059180622201537554,0.5899430468565084
TCGA-97-8179-01A-11D-2284-08,0.001151703691758073,0.0011502377291806802,0.9953836631030846,0.0011586485688847182,0.001155746907092062
TCGA-97-8547-01A-11D-2393-08,0.003814562451949217,0.08906248104129999,0.0037693321897350122,0.35721771782648437,0.5461359064905316
TCGA-97-8552-01A-11D-2393-08,0.008601678166438623,0.1527624403289541,0.24853932042702245,0.04690913497910905,0.5431874260984757
TCGA-97-A4LX-01A-11D-A24P-08,0.0010917426564753805,0.001087545035814714,0.9587795699335354,0.0010950190863273227,0.0379461232878473
TCGA-97-A4M1-01A-11D-A24P-08,0.004683881340672201,0.004664308910290309,0.1586393765838441,0.26396129754774306,0.5680511356174504
TCGA-97-A4M3-01A-11D-A24P-08,0.0009388593934634796,0.0009400287557217927,0.8080298793135126,0.1327540639122605,0.057337168625041846
TCGA-97-A4M5-01A-11D-A24P-08,0.10760487295906923,0.0012758458756253837,0.0012719709292422269,0.8182035034114394,0.07164380682462367
TCGA-97-A4M6-01A-11D-A24P-08,0.0059395176330222605,0.006004935134253319,0.10016016060386633,0.12327495397118338,0.7646204326576745
TCGA-97-A4M7-01A-11D-A24P-08,0.0006468518819809578,0.0006494865757995592,0.9974026712372225,0.000648752022697605,0.0006522382822994879
TCGA-99-7458-01A-11D-2036-08,0.007589840161615002,0.0004140311928773603,0.9411354128400181,0.0004124867702819328,0.0504482290352076
TCGA-99-8025-01A-11D-2238-08,0.00039814264395913605,0.028711931017482813,0.5701259869387028,0.2721874411531391,0.12857649824671627
TCGA-99-8028-01A-11D-2238-08,0.0005077659722446321,0.0005067467252486361,0.9979671353052786,0.0005066990276157855,0.0005116529696123905
TCGA-99-8032-01A-11D-2238-08,0.000507280030064573,0.0005072361097464686,0.885648976179636,0.032446807770601965,0.08088969990995107
TCGA-99-8033-01A-11D-2238-08,0.0011482069980139357,0.0011536146643154263,0.7312554968683759,0.0290071460018932,0.2374355354674015
TCGA-99-AA5R-01A-11D-A397-08,0.004750391444078448,0.004816558441586909,0.9808291626200359,0.0048296869200865405,0.004774200574212277
TCGA-A1-A0SB-01A-11D-A142-09,0.014485635909193242,0.014795311861076303,0.014534718369407302,0.01464094848557793,0.9415433853747452
TCGA-A1-A0SD-01A-11D-A10Y-09,0.006978345968110206,0.007078960465632526,0.007051664982772591,0.08574791723268192,0.8931431113508027
TCGA-A1-A0SE-01A-11D-A099-09,0.006851487684050175,0.3050829695529211,0.22443166046559979,0.006861544927757576,0.4567723373696715
TCGA-A1-A0SF-01A-11D-A142-09,0.0038558222407041407,0.23419315237337962,0.0038452891628035844,0.5349425935393547,0.22316314268375798
TCGA-A1-A0SG-01A-11D-A142-09,0.0071440723675173625,0.13319406683615773,0.0070873389431547786,0.007368072244256248,0.8452064496089139
TCGA-A1-A0SH-01A-11D-A099-09,0.0019272042680087322,0.09065749867284383,0.14845287044121294,0.6355274391588668,0.12343498745906789
TCGA-A1-A0SK-01A-12D-A099-09,0.0030675184617225976,0.0030619905295906904,0.30902902651536646,0.06992676217285024,0.6149147023204702
TCGA-A1-A0SN-01A-11D-A142-09,0.0033821703215159565,0.10261067266589073,0.00333991503215618,0.4384450195408958,0.45222222243954135
TCGA-A1-A0SP-01A-11D-A099-09,0.20792505187954569,0.004108819319556511,0.004138650450145767,0.028769155464677336,0.7550583228860748
TCGA-A2-A04N-01A-11D-A10Y-09,0.0046720171693502175,0.19257369437267116,0.14136427639069912,0.0047398005087268815,0.6566502115585526
TCGA-A2-A04Q-01A-21W-A050-09,0.004408660726410334,0.24864911365609743,0.2324988216200563,0.11592134688846815,0.39852205710896776
TCGA-A2-A04R-01A-41D-A117-09,0.002300631377055313,0.0023018035903867697,0.5670109447530445,0.07711109712653473,0.3512755231529787
TCGA-A2-A04T-01A-21W-A050-09,0.002119052642252182,0.0021205198454743437,0.44722578621115544,0.10777763174735022,0.44075700955376784
TCGA-A2-A04U-01A-11D-A10Y-09,0.003842681450070782,0.00383951211654816,0.18760350543358412,0.05464814531501778,0.7500661556847791
TCGA-A2-A04W-01A-31D-A10Y-09,0.0616856691847257,0.059324739587908765,0.0013745216096341765,0.7620792185120727,0.11553585110565866
TCGA-A2-A04X-01A-21W-A050-09,0.14808251592989916,0.006061725221290254,0.006023117643948428,0.5907887322102049,0.24904390899465728
TCGA-A2-A04Y-01A-21W-A050-09,0.005689771651096641,0.133624263810711,0.39212270544321814,0.1936116913510843,0.27495156774388996
TCGA-A2-A0CL-01A-11D-A10Y-09,0.00138900690267961,0.04551831537334508,0.0013928055671690745,0.8579227781201892,0.09377709403661698
TCGA-A2-A0CM-01A-31W-A050-09,0.0039003855521814674,0.13022102197606805,0.20212139912516075,0.5907969927093936,0.07296020063719606
TCGA-A2-A0CP-01A-11W-A050-09,0.005931176979721837,0.27216863525443746,0.26360166519023326,0.0058279958932887675,0.4524705266823186
TCGA-A2-A0CQ-01A-21W-A050-09,0.005470424685296304,0.005582400354112529,0.08898825685983476,0.005714347136092033,0.8942445709646644
TCGA-A2-A0CR-01A-11D-A228-09,0.0016245153130020227,0.10742724298415579,0.02717577532175478,0.86215535163405,0.0016171147470373701
TCGA-A2-A0CT-01A-31W-A071-09,0.002030397130137753,0.13039812833750328,0.11800710508699884,0.33828516092650135,0.4112792085188588
TCGA-A2-A0CU-01A-12W-A050-09,0.005316852112474094,0.12354721684551366,0.2028518242631976,0.12290289920992617,0.5453812075688886
TCGA-A2-A0CW-01A-21D-A10Y-09,0.00374792536057524,0.054440470951677325,0.1358933230397109,0.3212121836498813,0.48470609699815514
TCGA-A2-A0CX-01A-21W-A019-09,0.0007139471402297316,0.17044380983499874,0.0007075547716932673,0.8274225496868748,0.0007121385662035487
TCGA-A2-A0D0-01A-11W-A019-09,0.0026144777679900076,0.0025892067053468124,0.0025789425476641353,0.20117345830834207,0.791043914670657
TCGA-A2-A0D2-01A-21W-A050-09,0.12283063558276452,0.00245657472548294,0.14954274696491882,0.21745078322697137,0.5077192594998623
TCGA-A2-A0D3-01A-11D-A10Y-09,0.008039079752916347,0.0081267962473385,0.27496394472615343,0.007903152075498758,0.7009670271980929
TCGA-A2-A0D4-01A-11W-A019-09,0.005621972144421743,0.00568556879331308,0.31847722065157436,0.1573848107153708,0.51283042769532
TCGA-A2-A0EM-01A-11W-A050-09,0.45580986371067683,0.007675335219686922,0.007692405862232862,0.007510235532596748,0.5213121596748067
TCGA-A2-A0EN-01A-13D-A099-09,0.006624048729763449,0.22383936612990912,0.10355213602892434,0.006549525318523568,0.6594349237928796
TCGA-A2-A0EP-01A-52D-A22X-09,0.02248561764725357,0.023106780173988883,0.022761630037260887,0.46629554013200103,0.4653504320094958
TCGA-A2-A0EQ-01A-11W-A050-09,0.0008873695641684367,0.000884641565257114,0.0008871585223729872,0.8111686529680987,0.1861721773801028
TCGA-A2-A0EU-01A-22W-A071-09,0.0724731533232236,0.004480051830501107,0.004461943255092191,0.07199510771470996,0.8465897438764731
TCGA-A2-A0EV-01A-11W-A050-09,0.003328233592559247,0.37794172886594024,0.003366405045932363,0.11365046245310059,0.5017131700424675
TCGA-A2-A0EY-01A-11W-A050-09,0.0009252731439412842,0.0929711348602433,0.0009263133282442091,0.7781689542671034,0.12700832440046772
TCGA-A2-A0SU-01A-11D-A099-09,0.008242382098570792,0.08358586566362287,0.008302731533176086,0.10768749182238292,0.7921815288822472
TCGA-A2-A0SV-01A-11D-A099-09,0.005889042173437914,0.15786929483130946,0.005990163824110551,0.005770780613297523,0.8244807185578447
TCGA-A2-A0SW-01A-11D-A099-09,0.0037643033983311897,0.06827167844943063,0.0037452926266201845,0.23975553147446654,0.6844631940511515
TCGA-A2-A0SY-01A-31D-A099-09,0.0015094802569613616,0.162714649552777,0.0015037033832353878,0.7451378959625335,0.08913427084449281
TCGA-A2-A0T0-01A-22D-A099-09,0.001194172831784349,0.0011899628641402027,0.32599858860825975,0.12491529260032518,0.5467019830954906
TCGA-A2-A0T2-01A-11W-A097-09,0.007675290687387607,0.007709863226955102,0.007594071505560826,0.09248635888805333,0.8845344156920432
TCGA-A2-A0T4-01A-31D-A099-09,0.006402690995882264,0.00643801986796759,0.16106789899953594,0.07276630781096662,0.7533250823256477
TCGA-A2-A0T5-01A-21D-A099-09,0.015657738579893683,0.016093981420295438,0.015817810238518155,0.016208666874279958,0.9362218028870127
TCGA-A2-A0T7-01A-21D-A099-09,0.009674656855110951,0.009930131471148268,0.009831914291321861,0.13272467186405476,0.8378386255183642
TCGA-A2-A0YE-01A-11D-A10G-09,0.006187853112601637,0.24958795080696222,0.26452679817791086,0.0062643293488945,0.4734330685536307
TCGA-A2-A0YF-01A-21D-A10G-09,0.05666041117883882,0.007651290982715333,0.4597494873445889,0.007482615305058171,0.46845619518879883
TCGA-A2-A0YG-01A-21D-A10G-09,0.003399192194397691,0.18649952729400146,0.06972993115805162,0.003404086514009073,0.7369672628395402
TCGA-A2-A0YL-01A-21D-A10G-09,0.006031056307858489,0.19676356177834764,0.006114625536628083,0.6418569989265835,0.14923375745058218
